field_organization_name,field_address_1,field_city,field_state,Zip,field_phone,field_latitude,field_longitude,title,field_school_type,field_type
Chicagoland Jewish High School,1095 Lake Cook Rd,Deerfield,IL,60015,(847) 470-6700,42.1508,-87.8538,Chicagoland Jewish High School,private,school
Coordinated Youth & Human Services,1611 W 3rd St,Granite City,IL,62040,(618) 451-0552,38.699,-90.1708,Coordinated Youth & Human Services,private,school
Ewing Mennonite School,15606 Log Cabin Rd,Ewing,IL,62836,(618) 629-2436,38.0899,-88.8153,Ewing Mennonite School,private,school
Giant Steps Illinois,2500 Cabot Dr,Lisle,IL,60532,(630) 864-3832,41.8108,-88.102,Giant Steps Illinois,private,school
Heritage Christian School,21739 S La Grange Rd,Frankfort,IL,60423,(815) 464-9100,41.4936,-87.8643,Heritage Christian School,private,school
Innovations Academy,1360 E Irving Park Rd,Streamwood,IL,60107,(630) 837-9000,42.008,-88.1528,Innovations Academy,private,school
Rockford Iqra' School,5925 Darlene Dr,Rockford,IL,61109,(815) 397-6899,42.2359,-89.0007,Rockford Iqra' School,private,school
Camelot-Nwca,509 Oak St,Dekalb,IL,60115,(815) 787-4144,41.9312,-88.7472,Camelot-Nwca,private,school
The High School of St Thomas More,3901 N Mattis Ave,Champaign,IL,61822,(217) 352-7201,40.1626,-88.2803,The High School of St Thomas More,private,school
Ambassador Christian Academy,900 W Ridge Rd,Gary,IN,46408,(219) 887-4473,41.5487,-87.3482,Ambassador Christian Academy,private,school
Blackford Baptist Academy,2252 N State Road 3,Hartford City,IN,47348,(765) 348-2187,40.483,-85.3717,Blackford Baptist Academy,private,school
Covenant Christian High School,611 15th St SW,Demotte,IN,46310,(219) 987-7651,41.1862,-87.2052,Covenant Christian High School,private,school
Emmanuel Baptist Academy,760 McCool Rd,Valparaiso,IN,46385,(219) 759-3317,41.5446,-87.1446,Emmanuel Baptist Academy,private,school
Boys & Girls Home Family Services,2101 Court St,Sioux City,IA,51104,(712) 293-4700,42.513,-96.3972,Boys & Girls Home Family Services,private,school
Annoor Islamic School,6655 E 34th St N,Wichita,KS,67226,(316) 685-5768,37.7461,-97.2562,Annoor Islamic School,private,school
Bishop Seabury Academy,4120 Clinton Pkwy,Lawrence,KS,66047,(785) 832-1717,38.9434,-95.2933,Bishop Seabury Academy,private,school
Horizon Academy,4901 Reinhardt Dr Ste a,Roeland Park,KS,66205,(913) 789-9443,39.0395,-94.6248,Horizon Academy,private,school
The North Fork School,812 Reedy Lane,Mccall,ID,83638,(208) 634-4024,44.9157,-116.087,The North Fork School,private,school
Christian Academy of Louisville English Campus,700 S English Station Rd,Louisville,KY,40245,(502) 244-3225,38.2295,-85.5004,Christian Academy of Louisville English Campus,private,school
The Frankfort Christian Academy,1349a Leestown Rd,Frankfort,KY,40601,(502) 695-0744,38.1864,-84.8097,The Frankfort Christian Academy,private,school
Pleasant View Baptist School,6700 South Hwy 261,Hardinsburg,KY,40143,(270) 756-0061,37.7092,-86.5175,Pleasant View Baptist School,private,school
Life of Christ Christian Academy,1851 N Dorgenois St,New Orleans,LA,70119,(504) 945-5778,29.9822,-90.0697,Life of Christ Christian Academy,private,school
Baltimore White Marsh Adventist School,7427 Rossville Blvd,Baltimore,MD,21237,(410) 663-1819,39.3589,-76.4876,Baltimore White Marsh Adventist School,private,school
Beddow Jr/Sr High School,501 Bryan Point Rd,Accokeek,MD,20607,(301) 292-1968,38.6738,-77.0168,Beddow Jr/Sr High School,private,school
Belair Baptist Christian Academy,2801 Belair Drive,Bowie,MD,20715,(301) 262-0578,38.9644,-76.7387,Belair Baptist Christian Academy,private,school
Chesapeake Christian School,1009 N Washington St,Easton,MD,21601,(410) 822-7600,38.7921,-76.0672,Chesapeake Christian School,private,school
The Jefferson School at Finan Center,10100 Country Club Road S.e.,Cumberland,MD,21501,(301) 777-2258,39.6563,-78.7359,The Jefferson School at Finan Center,private,school
Mount Clare Christian School,320 S Vincent St,Baltimore,MD,21223,(410) 947-5981,39.2839,-76.643,Mount Clare Christian School,private,school
Stepping Stones Learning Academy,402 W Main St,Fruitland,MD,21826,(410) 341-7668,38.3281,-75.6244,Stepping Stones Learning Academy,private,school
Beacon High School,917 Belmont St,Watertown,MA,2472,(617) 993-5100,42.3811,-71.1913,Beacon High School,private,school
Corwin-Russell School at Broccoli Hall,142 North Rd,Sudbury,MA,1776,(978) 369-1444,42.4196,-71.3923,Corwin-Russell School at Broccoli Hall,private,school
Housatonic Academy,1450 W. Housatonic St.,Pittsfield,MA,1201,(413) 443-2367,42.4329,-73.3148,Housatonic Academy,private,school
Mill Pond School,91 Old Acre Rd,Springfield,MA,1129,(413) 783-0567,42.1132,-72.4961,Mill Pond School,private,school
Mesivta High School of Greater Boston,34 Sparhawk St,Brighton,MA,2135,(617) 779-0166,42.3513,-71.1516,Mesivta High School of Greater Boston,private,school
Southeast Alternative School-Middle School,49 Plymouth St,Middleboro,MA,2346,(508) 947-0131,41.9325,-70.9786,Southeast Alternative School-Middle School,private,school
Ann Arbor Academy,1153 Oak Valley Dr Ste 1,Ann Arbor,MI,48108,(734) 747-6641,42.2324,-83.7523,Ann Arbor Academy,private,school
Brother Rice High School,7101 Lahser Rd,Bloomfield Hills,MI,48301,(248) 833-2000,42.5358,-83.2617,Brother Rice High School,private,school
Genesee Christian School,1223 S Belsay Rd,Burton,MI,48509,(810) 743-3108,43.013,-83.5939,Genesee Christian School,private,school
Sundai Michigan International Academy,24277 Novi Rd,Novi,MI,48375,(248) 349-5234,42.4682,-83.4761,Sundai Michigan International Academy,private,school
Lutheran High School South,8210 N Telegraph Rd,Newport,MI,48166,(734) 586-8832,41.9961,-83.3597,Lutheran High School South,private,school
St Patrick School,122 N West St,Portland,MI,48875,(517) 647-7551,42.8722,-84.9088,St Patrick School,private,school
St John Lutheran School,15671 158th St NE,Thief River Falls,MN,56701,(218) 681-7753,48.1043,-96.133,St John Lutheran School,private,school
Holy Family Catholic High School,8101 Kochia Ln,Victoria,MN,55386,(952) 443-4659,44.8577,-93.6434,Holy Family Catholic High School,private,school
Southwest Christian High School,1981 Bavaria Rd,Chaska,MN,55318,(952) 556-0040,44.8119,-93.6098,Southwest Christian High School,private,school
Presbyterian Christian School,103 W.s.f. Tatum Drive,Hattiesburg,MS,39401,(601) 599-0444,31.2849,-89.3126,Presbyterian Christian School,private,school
St Andrew'S Episcopal School,370 Old Agency Rd,Ridgeland,MS,39157,(601) 853-6046,32.4313,-90.1519,St Andrew'S Episcopal School,private,school
Columbia Independent School,1801 N Stadium Blvd,Columbia,MO,65202,(573) 777-9250,38.9735,-92.3717,Columbia Independent School,private,school
Faith Christian School,PO Box 304,Spokane,MO,65754,(417) 443-3015,36.8595,-93.3034,Faith Christian School,private,school
Maranatha Baptist Academy,200 Acorn Dr,St. Robert,MO,65584,(573) 336-5972,37.8074,-92.1421,Maranatha Baptist Academy,private,school
Neosho Christian Schools,903 W South St,Neosho,MO,64850,(417) 451-1941,36.8577,-94.3824,Neosho Christian Schools,private,school
Ozark Mennonite School,854 Peewee Crossing Rd,Seymour,MO,65746,(417) 935-2718,37.1189,-92.7206,Ozark Mennonite School,private,school
Plaza Heights Christian Academy,1500 SW Clark Rd,Blue Springs,MO,64015,(816) 228-0670,39.0037,-94.2823,Plaza Heights Christian Academy,private,school
Providence Classical Christian Academy,5293 S Lindbergh Blvd,St. Louis,MO,63126,(314) 842-6846,38.5245,-90.3641,Providence Classical Christian Academy,private,school
Shiloh Christian School,Rr 1 Box 68a,Kahoka,MO,63445,(573) 853-4430,40.3441,-91.7825,Shiloh Christian School,private,school
West Point Christian Academy,Rr 1 Box 1105,Doniphan,MO,63935,(573) 996-2350,36.6227,-90.824,West Point Christian Academy,private,school
Great Falls Central Catholic High School,2800 18th Ave S,Great Falls,MT,59405,(406) 216-3344,47.484,-111.261,Great Falls Central Catholic High School,private,school
Mission Valley Christian Academy,38907 Mt Highway 35,Polson,MT,59860,(406) 883-6858,47.6876,-114.082,Mission Valley Christian Academy,private,school
New Day,1724 Lampman Dr,Billings,MT,59102,(406) 256-3224,45.7598,-108.558,New Day,private,school
Brownell Talbot Schools,400 N Happy Hollow Blvd,Omaha,NE,68132,(402) 556-3772,41.2634,-95.9987,Brownell Talbot Schools,private,school
Black Mountain Academy & Preschool,107 S Gibson Rd,Henderson,NV,89012,(702) 564-2435,36.0269,-115.031,Black Mountain Academy & Preschool,private,school
Community Christian Academy,1061 E Wilson Rd,Pahrump,NV,89048,(775) 751-9777,36.2122,-115.995,Community Christian Academy,private,school
Liberty Baptist Academy,6501 W Lake Mead Blvd,Las Vegas,NV,89108,(702) 647-4522,36.1949,-115.237,Liberty Baptist Academy,private,school
Montessori Visions Academy,1905 E Warm Springs Rd,Las Vegas,NV,89119,(702) 451-9801,36.0571,-115.126,Montessori Visions Academy,private,school
Word of Life Christian Academy,3510 N Buffalo Dr,Las Vegas,NV,89129,(702) 645-1180,36.2243,-115.259,Word of Life Christian Academy,private,school
Bethlehem Christian School,1858 Maple St,Bethlehem,NH,3574,(603) 869-5401,44.312,-71.6571,Bethlehem Christian School,private,school
Mount Royal Academy,26 Seven Hearths Lane,Sunapee,NH,3782,(603) 763-9010,43.3996,-72.0854,Mount Royal Academy,private,school
Mount Prospect Academy,354 Main St,Plymouth,NH,3264,(603) 536-1102,43.7774,-71.6823,Mount Prospect Academy,private,school
Somerset Hills Learning Institute,1810 Burnt Mills Rd,Bedminster,NJ,7921,(908) 719-6400,40.6443,-74.6521,Somerset Hills Learning Institute,private,school
Castle Academy,500 Clements Bridge Rd.,Barrington,NJ,8007,(856) 546-5901,39.867,-75.0536,Castle Academy,private,school
Horizon School,51 Old Rd,Livingston,NJ,7039,(973) 740-2353,40.7947,-74.3462,Horizon School,private,school
Alpha & Omega Christian School,4 Fleming Ave,Newark,NJ,7105,(973) 465-5333,40.7307,-74.1484,Alpha & Omega Christian School,private,school
New Road School,810 Towbin Ave,Lakewood,NJ,8701,(732) 886-6888,40.0621,-74.1904,New Road School,private,school
Jesus Harvest Time Academy,404 Freehold Rd,Jackson,NJ,8527,(732) 928-9540,40.1264,-74.3743,Jesus Harvest Time Academy,private,school
Mesivta Tiferes Rav Zvi Aryeh Zemel,15 Temple Pl,Passaic,NJ,7055,(973) 594-0100,40.8507,-74.1245,Mesivta Tiferes Rav Zvi Aryeh Zemel,private,school
Mesivta Keser Torah,613 Madison Ave,Lakewood,NJ,8701,(732) 363-1921,40.0964,-74.2171,Mesivta Keser Torah,private,school
Orchard Friends School,405 Linden Ave,Riverton,NJ,8077,(856) 786-1123,40.0085,-75.0188,Orchard Friends School,private,school
Pioneer Academy,164 Totowa Road,Wayne,NJ,7470,(973) 405-5169,40.9129,-74.2328,Pioneer Academy,private,school
Rock Brook School,109 Orchard Rd,Skillman,NJ,8558,(908) 431-9500,40.4157,-74.6622,Rock Brook School,private,school
High Point School of Bergen County,46 Spring St,Lodi,NJ,7644,(973) 574-0344,40.8733,-74.0852,High Point School of Bergen County,private,school
Urban Promise Academy,3601 Federal St,Pennsauken,NJ,8110,(856) 382-1874,39.9482,-75.0724,Urban Promise Academy,private,school
Apostolic Praise Christian Academy,Jct 75 Cty Rd 0063 #8,Dixon,NM,87527,(505) 579-4487,36.1988,-105.888,Apostolic Praise Christian Academy,private,school
Lighthouse Academy,602 S Mississippi,Roswell,NM,88203,(575) 622-1947,33.3871,-104.543,Lighthouse Academy,private,school
Cleary School for the Deaf,301 Smithtown Blvd,Nesconset,NY,11767,(631) 588-0530,40.8331,-73.1382,Cleary School for the Deaf,private,school
Community Academic Prep,45 Rose Ave,Roosevelt,NY,11575,(516) 377-7520,40.6807,-73.5876,Community Academic Prep,private,school
Cooke Center for Learning & Development,475 Riverside Dr Ste 730,New York,NY,10115,(212) 280-4473,40.8112,-73.964,Cooke Center for Learning & Development,private,school
Andalusia School,380 Walnut St,Yonkers,NY,10701,(914) 964-5600,40.9348,-73.8859,Andalusia School,private,school
Followers of Jesus School,3065 Atlantic Ave,Brooklyn,NY,11208,(718) 235-5493,40.6791,-73.8818,Followers of Jesus School,private,school
Grace Christian Academy,36 Smith St,Merrick,NY,11566,(516) 379-2223,40.6666,-73.5549,Grace Christian Academy,private,school
Hebrew Academy of Long Beach,530 W Broadway,Long Beach,NY,11561,(516) 791-8200,40.5842,-73.6802,Hebrew Academy of Long Beach,private,school
Lev Bais Yaakov,3574 Nostrand Ave,Brooklyn,NY,11229,(718) 332-6000,40.5967,-73.9415,Lev Bais Yaakov,private,school
Little River Community School,1227 County Route 25,Canton,NY,13617,(315) 379-9474,44.5308,-75.1341,Little River Community School,private,school
Miraj Islamic School,307 Victory Blvd,Staten Island,NY,10301,(718) 816-6161,40.6348,-74.0857,Miraj Islamic School,private,school
Old Time Baptist Academy,5599 Camp Rd.,Hamburg,NY,14075,(716) 649-4974,42.7339,-78.8378,Old Time Baptist Academy,private,school
Ramaz Upper School,60 E. 78th St,New York,NY,10075,(212) 774-8070,40.7754,-73.9621,Ramaz Upper School,private,school
Sappo School,40 Kings Park Rd Ste 100,Commack,NY,11725,(631) 736-2146,40.8507,-73.2685,Sappo School,private,school
Midrash L'Man Achai,6635 108th St,Forest Hills,NY,11375,(718) 436-8255,40.7294,-73.8474,Midrash L'Man Achai,private,school
Smith School (the),131 W 86th St # Fl9,New York,NY,10024,(212) 879-6354,40.7872,-73.9733,Smith School (the),private,school
Talmud Torah Bais Yechiel-Nitra,15 Nitra Rd,Mount Kisco,NY,10549,(914) 666-8560,41.2289,-73.7452,Talmud Torah Bais Yechiel-Nitra,private,school
Talmud Torah Tashbar,128 Franklin Ave.,Brooklyn,NY,11205,(718) 230-3600,40.6951,-73.9582,Talmud Torah Tashbar,private,school
Torah Academy High School,2066 E 9th St,Brooklyn,NY,11223,(718) 339-8844,40.5988,-73.9625,Torah Academy High School,private,school
Yeshiva Ohr Reuven,259 Grandview Ave,Suffern,NY,10901,(845) 362-8362,41.149,-74.1011,Yeshiva Ohr Reuven,private,school
Yeshiva Ohavei Torah of Riverdale,450 W 250th St,Bronx,NY,10471,(718) 432-2600,40.8974,-73.9073,Yeshiva Ohavei Torah of Riverdale,private,school
Davidson Day School,750 Jetton St,Davidson,NC,28036,(704) 237-5220,35.5043,-80.86,Davidson Day School,private,school
Brittain Academy,155 Northpoint Ave Ste 105,High Point,NC,27262,(336) 899-7114,35.9883,-80.0225,Brittain Academy,private,school
Carolina Christian School,406 Renee Ford Road,Locust,NC,28097,(704) 888-4332,35.2513,-80.4407,Carolina Christian School,private,school
Chowan Multi-Purpose Juvenile,110 Sub Station Rd,Edenton,NC,27932,(252) 482-0329,36.094,-76.5749,Chowan Multi-Purpose Juvenile,private,school
Christ Covenant School,4889 Old Tar Rd,Winterville,NC,28590,(252) 756-3002,35.5287,-77.3846,Christ Covenant School,private,school
Christ the King Christian Academy,210 North Ferry Road,New London,NC,28127,(704) 463-7285,35.4481,-80.2169,Christ the King Christian Academy,private,school
Community Christian School,5160 Packhouse Rd,Wilson,NC,27896,(252) 399-1376,35.7831,-77.9684,Community Christian School,private,school
Faith Assembly Christian Academy,3120 Fayetteville St,Durham,NC,27707,(919) 687-2763,35.9631,-78.9093,Faith Assembly Christian Academy,private,school
Faith Christian Academy,26998 E Andrew Jackson Hwy,Delco,NC,28436,(910) 655-2432,34.3084,-78.2035,Faith Christian Academy,private,school
Fellowship Christian Academy,7 East Dr,Jacksonville,NC,28546,(910) 346-2222,34.7408,-77.3593,Fellowship Christian Academy,private,school
Harvest Time Christian Academy,398 Winston St,Wilkesboro,NC,28697,(336) 667-9105,36.1521,-81.1417,Harvest Time Christian Academy,private,school
Heritage Christian School,239 Mount Herman Rd,Hudson,NC,28638,(828) 726-0055,35.8565,-81.4897,Heritage Christian School,private,school
Liberty Christian Academy,6548 Rockfish Rd,Fayetteville,NC,28306,(910) 424-1205,34.9788,-78.9876,Liberty Christian Academy,private,school
Millers Creek Christian School,"5100 Boone Trail Road,",Millers Creek,NC,28651,(336) 838-2517,36.1884,-81.2333,Millers Creek Christian School,private,school
New Life Christian Academy,1420 Hoke Loop Rd,Fayetteville,NC,28314,(910) 868-9640,35.052,-79.0752,New Life Christian Academy,private,school
North Asheville Christian School,20 Reynolds Mountain Blvd,Asheville,NC,28804,(828) 645-8053,35.6469,-82.5771,North Asheville Christian School,private,school
Oak Level Baptist Academy,1569 Oak Level Church Rd,Stokesdale,NC,27357,(336) 643-9288,36.2601,-80.0092,Oak Level Baptist Academy,private,school
Carolina Baptist Academy,116 S Franklin St,Reidsville,NC,27320,(336) 634-1345,36.361,-79.6699,Carolina Baptist Academy,private,school
Rod of God Christian Academy,7300 S Tryon St,Charlotte,NC,28217,(704) 408-3907,35.1543,-80.9267,Rod of God Christian Academy,private,school
Scotland Christian Academy,10300 McColl Rd,Laurinburg,NC,28352,(910) 276-7722,34.7168,-79.5148,Scotland Christian Academy,private,school
The Trilogy School,3810 Merton Dr,Raleigh,NC,27609,(919) 781-7804,35.8293,-78.633,The Trilogy School,private,school
Village Christian Academy,908 S McPherson Church Rd,Fayetteville,NC,28303,(910) 483-5500,35.0497,-78.9399,Village Christian Academy,private,school
Coshocton Christian School,23891 Airport Rd,Coshocton,OH,43812,(740) 622-5052,40.2979,-81.8538,Coshocton Christian School,private,school
Emmanuel Christian School,4607 W Laskey Rd,Toledo,OH,43623,(419) 885-3558,41.7055,-83.6511,Emmanuel Christian School,private,school
Fairfield Christian Academy,1965 N Columbus St,Lancaster,OH,43130,(740) 654-2889,39.7356,-82.6209,Fairfield Christian Academy,private,school
East Richland Christian Schools,67885 Friends Church Road,St. Clairsville,OH,43950,(740) 695-2005,40.0725,-80.9544,East Richland Christian Schools,private,school
Hillsboro Christian Academy,8230 Us Rt 50,Hillsboro,OH,45133,(937) 393-8422,39.203,-83.5855,Hillsboro Christian Academy,private,school
John F Kennedy Catholic School Upper Campus,2550 Central Parkway Ave SE,Warren,OH,44484,(330) 369-1804,41.2166,-80.7852,John F Kennedy Catholic School Upper Campus,private,school
Kingsway Christian School,11138 Old Lincoln Way E,Orrville,OH,44667,(330) 683-0012,40.7991,-81.7798,Kingsway Christian School,private,school
Village Academy Schools,284 S Liberty St,Powell,OH,43065,(614) 841-0050,40.1527,-83.0729,Village Academy Schools,private,school
Mentor Christian School,8600 Lake Shore Blvd,Mentor,OH,44060,(440) 257-3172,41.7165,-81.3306,Mentor Christian School,private,school
Monclova Christian Academy,7819 Monclova Rd,Monclova,OH,43542,(419) 866-7630,41.5587,-83.7283,Monclova Christian Academy,private,school
Ohio Valley Voices,6642 Branch Hill Guinea Pike,Loveland,OH,45140,(513) 791-1458,39.2433,-84.28,Ohio Valley Voices,private,school
Salem Wesleyan Academy,1095 Newgarden Ave,Salem,OH,44460,(330) 332-4819,40.891,-80.8678,Salem Wesleyan Academy,private,school
Troy Christian High School,700 S Dorset Rd,Troy,OH,45373,(937) 339-5692,40.0369,-84.2299,Troy Christian High School,private,school
Crossings Christian School,14400 N Portland Ave,Oklahoma City,OK,73134,(405) 842-8495,35.6163,-97.5821,Crossings Christian School,private,school
Peace Academy,4620 S Irvington Ave,Tulsa,OK,74135,(918) 627-1040,36.0962,-95.9123,Peace Academy,private,school
Woodward Christian Academy,1900 Kansas,Woodward,OK,73801,(580) 256-1877,36.4378,-99.4042,Woodward Christian Academy,private,school
Oregon Coast Academy,1154 NW a St,Toledo,OR,97391,(541) 336-4320,44.6277,-123.939,Oregon Coast Academy,private,school
Brookings Harbor Christian School,1600 Chetco Avenue,Brookings,OR,97415,(541) 469-6478,42.0581,-124.298,Brookings Harbor Christian School,private,school
Northwest Academy,1130 SW Main St,Portland,OR,97205,(503) 223-3367,45.5176,-122.685,Northwest Academy,private,school
Veritas School,401 Mission Dr,Newberg,OR,97132,(503) 538-1962,45.3081,-122.975,Veritas School,private,school
Yes House Alternative School,404 NW 23rd St,Corvallis,OR,97330,(541) 753-7801,44.5719,-123.278,Yes House Alternative School,private,school
Butler Wesleyan Academy,590 Protzman Rd,Butler,PA,16002,(724) 256-5456,40.8625,-79.8504,Butler Wesleyan Academy,private,school
Bais Yaakov of Scranton,1025 Vine St,Scranton,PA,18510,(570) 347-5003,41.4075,-75.653,Bais Yaakov of Scranton,private,school
Columbia County Christian School,123 Schoolhouse Rd,Bloomsburg,PA,17815,(570) 784-2977,41.0219,-76.4943,Columbia County Christian School,private,school
East Salem School,72 Sausman Ln,Mifflintown,PA,17059,,40.6013,-77.2742,East Salem School,private,school
First Century Gospel School,6807 Rising Sun Ave,Philadelphia,PA,19111,(215) 742-6615,40.0548,-75.0902,First Century Gospel School,private,school
Freedom Christian Schools,3185 York Rd,Gettysburg,PA,17325,(717) 624-3884,39.8592,-77.1327,Freedom Christian Schools,private,school
Genesis School,562 Wyoming Ave,Kingston,PA,18704,(570) 552-3947,41.269,-75.8886,Genesis School,private,school
Grace Christian School,215 Arthur St,Kittanning,PA,16201,(724) 543-4019,40.8109,-79.5298,Grace Christian School,private,school
Grace Non Traditional Christian Academy,13871 Marven Dr,North Huntingdon,PA,15642,(412) 519-2751,40.3413,-79.7663,Grace Non Traditional Christian Academy,private,school
Great Commission Schools,1100 6th Ave,Altoona,PA,16602,(814) 942-9710,40.5134,-78.3957,Great Commission Schools,private,school
Snake Spring Valley Christian Academy Dba Foundati,377 Upper Snake Spring Rd.,Everett,PA,15537,(814) 623-2840,40.0315,-78.4312,Snake Spring Valley Christian Academy Dba Foundati,private,school
International Christian High School,413 E Tabor Rd,Philadelphia,PA,19120,(267) 900-2000,40.0306,-75.1176,International Christian High School,private,school
Kurtz Valley School,2258 Locust Run Rd,Mifflintown,PA,17059,,40.5705,-77.2958,Kurtz Valley School,private,school
Logos Academy,250 W King St,York,PA,17401,(717) 848-9835,39.9588,-76.7331,Logos Academy,private,school
New Story School,1150 Wyoming Ave,Wyoming,PA,18644,(570) 714-2350,41.3007,-75.8566,New Story School,private,school
Punxsutawney Christian School,216 N Jefferson St,Punxsutawney,PA,15767,(814) 938-2295,40.9449,-78.97,Punxsutawney Christian School,private,school
Upper Bucks Christian School,754 E Rockhill Rd,Sellersville,PA,18960,(215) 536-9200,40.4056,-75.3175,Upper Bucks Christian School,private,school
Nhs School-Woodhaven,2900 Southampton Rd,Philadelphia,PA,19154,(215) 671-5062,40.1106,-74.9869,Nhs School-Woodhaven,private,school
Masters Regional Academy,915 Douglas Pike,Smithfield,RI,2917,(401) 232-7061,41.913,-71.5116,Masters Regional Academy,private,school
Calvary Christian School,101 Calvary St,Greer,SC,29650,(864) 877-5555,34.9421,-82.2399,Calvary Christian School,private,school
Cathedral Academy,3790 Ashley Phosphate Rd.,North Charleston,SC,29418,(843) 760-1192,32.9234,-80.0925,Cathedral Academy,private,school
New Covenant School,303 Simpson Rd,Anderson,SC,29621,(864) 224-5675,34.5376,-82.6258,New Covenant School,private,school
St Francis Xavier High School,15 School St,Sumter,SC,29150,(803) 773-0210,33.919,-80.3574,St Francis Xavier High School,private,school
Step of Faith Christian Academy,9009 Tarboro Rd,Ridgeland,SC,29936,(843) 726-6100,32.4953,-81.021,Step of Faith Christian Academy,private,school
Education & Integration Services,500 54th St N,Sioux Fals,SD,57103,(605) 335-8956,43.5952,-96.7224,Education & Integration Services,private,school
Bachman Academy,414 Brymer Creek Rd,Mc Donald,TN,37353,(423) 479-4523,35.1318,-84.951,Bachman Academy,private,school
Bible Church Academy,6371 Bradyville Pike,Murfreesboro,TN,37127,(615) 895-4761,35.7848,-86.2986,Bible Church Academy,private,school
Scholze Center,911 Pineville Rd,Chattanooga,TN,37405,(423) 425-0215,35.0701,-85.3308,Scholze Center,private,school
Gateway Center,3845 Holston College Rd,Louisville,TN,37777,(865) 524-5757,35.8238,-84.1175,Gateway Center,private,school
River Road Academy,8283 River Road Pike,Nashville,TN,37209,(615) 432-3165,36.2012,-86.9666,River Road Academy,private,school
Creative Life Preparatory School,1222 Riverside Blvd,Memphis,TN,38106,(901) 775-0304,35.1147,-90.0739,Creative Life Preparatory School,private,school
Daybreak Specialized School,2262 S Germantown Rd,Germantown,TN,38138,(901) 753-4300,35.0872,-89.8101,Daybreak Specialized School,private,school
New Pathways Academy,1531 Dick Lonas Rd,Knoxville,TN,37803,(865) 602-2983,35.953,-84.0302,New Pathways Academy,private,school
Faith Christian Academy,627 S. Main St.,Jamestown,TN,38556,(931) 879-9137,36.4157,-84.9363,Faith Christian Academy,private,school
Faith Heritage Christian Academy,4274 Duncan Rd,Millington,TN,38053,(901) 872-0828,35.2832,-89.9208,Faith Heritage Christian Academy,private,school
Family Christian Academy,925 Industrial Dr,Old Hickory,TN,37138,(615) 847-3999,36.2658,-86.6575,Family Christian Academy,private,school
Grace Christian School,816 Berclair Rd,Memphis,TN,38122,(901) 683-6014,35.1538,-89.911,Grace Christian School,private,school
Hamilton Heights Christian Academy,2201 Hickory Valley Rd,Chattanooga,TN,37421,(423) 894-0597,35.0434,-85.169,Hamilton Heights Christian Academy,private,school
Madonna Learning Center,7007 Poplar Ave,Germantown,TN,38138,(901) 752-5767,35.0959,-89.8295,Madonna Learning Center,private,school
Christian Academy of the Cumberlands,325 Braun St,Crossville,TN,38555,(931) 707-9540,35.9544,-85.0238,Christian Academy of the Cumberlands,private,school
The Phoenix School for Creative Learning,2404 Arthur Rd,Germantown,TN,38138,(901) 757-4360,35.0833,-89.8098,The Phoenix School for Creative Learning,private,school
Pleasant View School,1888 Bartlett Rd,Memphis,TN,38134,(901) 380-0122,35.1766,-89.8777,Pleasant View School,private,school
Rutherford County Community Learning Center,1710 S Church St Ste 5,Murfreesboro,TN,37130,(615) 896-4501,35.8231,-86.3969,Rutherford County Community Learning Center,private,school
Tri-State Christian Academy,271 Arthur Road,Cumberland Gap,TN,37724,(423) 869-8008,36.5486,-83.6713,Tri-State Christian Academy,private,school
All Saints Episcopal School,9700 Saints Cir,Fort Worth,TX,76108,(817) 560-5700,32.7312,-97.4927,All Saints Episcopal School,private,school
Al-Hadi School of Accelerative Learning,2313 S Voss Rd,Houston,TX,77057,(713) 787-5000,29.7419,-95.5001,Al-Hadi School of Accelerative Learning,private,school
Arlington Faith Academy,5100 Us Highway 287,Arlington,TX,76017,(817) 483-0119,32.6639,-97.2029,Arlington Faith Academy,private,school
Brighter Horizons Academy,3145 Medical Plaza Dr,Garland,TX,75044,(972) 675-2062,32.9468,-96.6696,Brighter Horizons Academy,private,school
Family Christian Academy,14718 Woodford Dr,Houston,TX,77015,(713) 455-4483,29.7813,-95.1566,Family Christian Academy,private,school
Fort Worth Country Day School,4200 Country Day Ln,Fort Worth,TX,76109,(817) 302-3205,32.693,-97.4084,Fort Worth Country Day School,private,school
Denton Calvary Academy,1910 E. University Drive,Denton,TX,76209,(940) 320-1944,33.2349,-97.108,Denton Calvary Academy,private,school
Central Texas Christian School,4141 W Fm 93,Temple,TX,76502,(254) 939-5700,31.039,-97.4132,Central Texas Christian School,private,school
Christian Academy of San Antonio,325 Castroville Rd,San Antonio,TX,78207,(210) 436-2277,29.4207,-98.5424,Christian Academy of San Antonio,private,school
Covenant Classical School,1701 Wind Star Way,Fort Worth,TX,76108,(817) 820-0884,32.7438,-97.4978,Covenant Classical School,private,school
Faith West Academy,2225 Porter Rd,Katy,TX,77493,(281) 391-5683,29.8049,-95.7946,Faith West Academy,private,school
First Baptist Academy Dallas,"1606 Patterson Street, 10th Floor",Dallas,TX,75201,(214) 969-7861,32.7838,-96.7999,First Baptist Academy Dallas,private,school
Faith Academy of Marble Falls,3151 E Fm 1431,Marble Falls,TX,78654,(830) 798-1333,30.58,-98.2278,Faith Academy of Marble Falls,private,school
Grapevine Faith Christian School,730 E Worth St,Grapevine,TX,76051,(817) 251-5365,32.937,-97.0705,Grapevine Faith Christian School,private,school
