field_organization_name,field_address_1,field_city,field_state,Zip,field_phone,field_latitude,field_longitude,title,field_school_type,field_type
Meadow View Mennonite School,1212 Henry Gallman Rd,Resaca,GA,30735,(706) 629-7729,34.619,-84.8564,Meadow View Mennonite School,private,school
Rock Springs Christian Academy,219 Rock Springs Rd,Milner,GA,30257,(678) 692-0192,33.192,-84.1062,Rock Springs Christian Academy,private,school
Sinclair Christian Academy,102 Airport Rd NE,Milledgeville,GA,31061,(478) 452-4242,33.1544,-83.261,Sinclair Christian Academy,private,school
Strong Rock Christian School,4200 Strong Rock Pkwy,Locust Grove,GA,30248,(678) 833-1200,33.3416,-84.1328,Strong Rock Christian School,private,school
Owens Christian Preparatory Academy,1654 Lake Harbin Rd,Morrow,GA,30260,(678) 884-5256,33.5819,-84.3359,Owens Christian Preparatory Academy,private,school
Trinity Classical School,243 Hazel Creek Church Rd,Mount Airy,GA,30563,(706) 894-2404,34.5713,-83.4828,Trinity Classical School,private,school
Trinity School of Cartersville,814 West Ave,Cartersville,GA,30120,(770) 386-7479,34.1556,-84.8167,Trinity School of Cartersville,private,school
Upper Room Ministries Christian Academy,587 Garden Walk Blvd,College Park,GA,30349,(770) 997-2506,33.5944,-84.4101,Upper Room Ministries Christian Academy,private,school
American Renaissance Academy,91-1011 Lexington Street,Kapolei,HI,96707,(808) 682-7337,21.3146,-158.072,American Renaissance Academy,private,school
Calvary Chapel Christian School,98-1016 Komo Mai Dr,Aiea,HI,96701,(808) 524-0846,21.3996,-157.948,Calvary Chapel Christian School,private,school
Cherry Gulch,3770 E Black Canyon Hwy,Emmett,ID,83617,(208) 365-3437,43.9321,-116.439,Cherry Gulch,private,school
Boise Girls Academy-Teen Challenge Pacific Northwe,1846 N Dawn Ln,Boise,ID,83713,(208) 375-4636,43.6208,-116.332,Boise Girls Academy-Teen Challenge Pacific Northwe,private,school
Cathedral Baptist School,5622 35th St,Rockford,IL,61109,(815) 874-3883,42.2,-89.032,Cathedral Baptist School,private,school
Countryside Private School,775 County Rd 1700 E,Eureka,IL,61530,(309) 467-3535,40.7012,-89.2159,Countryside Private School,private,school
Daarul Uloom,4125 W Charter Oak Rd,Peoria,IL,61615,(309) 691-9089,40.7543,-89.6576,Daarul Uloom,private,school
Families of Faith Christian Academy,24466 W. Eames St.,Channahon,IL,60410,(815) 521-1381,41.4462,-88.2067,Families of Faith Christian Academy,private,school
Gateway Legacy Christian Academy,97 Oaklawn Dr,Glen Carbon,IL,62034,(618) 288-0452,38.7592,-89.9462,Gateway Legacy Christian Academy,private,school
Maryville Christian School,7110 State Rt. 162,Maryville,IL,62062,(618) 505-7000,38.7367,-89.9326,Maryville Christian School,private,school
Misericordia School,2060 W Granville Ave,Chicago,IL,60659,(773) 273-4744,41.9942,-87.6815,Misericordia School,private,school
Our Lady Sacred Heart Academy,3218 11th St,Rockford,IL,61109,(815) 399-3021,42.226,-89.0712,Our Lady Sacred Heart Academy,private,school
Prairie Lake School,404 E Devon Ave,Elk Grove Village,IL,60007,(847) 593-4120,41.9935,-87.9871,Prairie Lake School,private,school
Word of God Christian Academy,800 N 18th Ave,Melrose Park,IL,60160,(708) 344-4995,41.8942,-87.8554,Word of God Christian Academy,private,school
Christian Academy of Madison,477 W Hutchinson Ln,Madison,IN,47250,(812) 273-5000,38.7852,-85.396,Christian Academy of Madison,private,school
Sterling South - Indianapolis Campus,110 Birchwood Dr,Lebanon,IN,46052,(765) 482-6028,40.0338,-86.4692,Sterling South - Indianapolis Campus,private,school
Dupont Baptist Academy,6824 W South Street,Dupont,IN,47231,(812) 273-3798,38.8902,-85.5155,Dupont Baptist Academy,private,school
Midwest Academy,1420 Chase Ct,Carmel,IN,46032,(317) 843-9500,39.9613,-86.1379,Midwest Academy,private,school
New Heights Baptist Academy,1816 Klug Dr,Fort Wayne,IN,46818,(260) 969-0950,41.152,-85.1667,New Heights Baptist Academy,private,school
Bridgewood Education,525 Woodbury Ave,Council Bluffs,IA,51503,(712) 322-4520,41.2362,-95.8295,Bridgewood Education,private,school
Sterling Education,3720 E 29th St,Des Moines,IA,50317,(515) 266-5065,41.6289,-93.5623,Sterling Education,private,school
Christ Preparatory Academy,15700 W 87th Street Pkwy Ste 200,Lenexa,KS,66219,(913) 831-1345,38.9718,-94.7682,Christ Preparatory Academy,private,school
Genesis Christian School,204 Washington St.,Tonganoxie,KS,66086,(913) 845-9498,39.1019,-95.0911,Genesis Christian School,private,school
Covenant Classical Academy,13902 Factory Ln,Louisville,KY,40245,(502) 243-0404,38.2831,-85.4929,Covenant Classical Academy,private,school
Lakeside Christian Academy,2535 Us Highway 60 W,Morehead,KY,40351,(606) 784-2751,38.1567,-83.4639,Lakeside Christian Academy,private,school
Victory Christian Academy,9848 Bowling Green Rd,Scottsville,KY,42164,(270) 622-3203,36.83,-86.3166,Victory Christian Academy,private,school
A Different World Academy,141 Bellemeade Blvd,Gretna,LA,70056,(504) 394-4644,29.891,-90.0367,A Different World Academy,private,school
Archbishop Hannan High School,71324 Highway 1077,Covington,LA,70433,(985) 249-6363,30.468,-90.1818,Archbishop Hannan High School,private,school
University Academy,141 Middleton Drive,Alexandria,LA,71302,(318) 427-0123,31.1779,-92.4162,University Academy,private,school
Harvest Christian Academy,37291 W Pinehill Dr,Slidell,LA,70460,(985) 640-0601,30.3126,-89.7804,Harvest Christian Academy,private,school
Hope Christian School,4501 Maplewood Dr,Sulphur,LA,70663,(337) 625-5930,30.2273,-93.317,Hope Christian School,private,school
Old Bethel Christian Academy,1468 Hwy 547,Clarks,LA,71415,(318) 699-0281,32.0146,-92.1834,Old Bethel Christian Academy,private,school
John Paul the Great Academy,1522 Carmel Dr,Lafayette,LA,70501,(337) 889-5345,30.2292,-91.9839,John Paul the Great Academy,private,school
U. S. Youth Services,2810 Highway 71,Lecompte,LA,71346,(318) 776-5565,31.0975,-92.3979,U. S. Youth Services,private,school
St Mary'S Academy,6905 Chef Menteur Hwy,New Orleans,LA,70126,(504) 245-0200,30.0116,-90.0068,St Mary'S Academy,private,school
Blue Hill Harbor School,8 Mill Street,Blue Hill,ME,4614,(207) 374-5501,44.4147,-68.5895,Blue Hill Harbor School,private,school
Cornerstone Christian Academy,180 Houlton Road,Presque Isle,ME,4769,(207) 768-6222,46.64,-67.9983,Cornerstone Christian Academy,private,school
Ironwood (ntlp),67 Captain Cushman Rd,Morrill,ME,4952,(207) 342-2487,44.4621,-69.2078,Ironwood (ntlp),private,school
Maine Coast Semester at Chewonki,485 Chewonki Neck Rd,Wiscasset,ME,4578,(207) 882-7323,43.9449,-69.7159,Maine Coast Semester at Chewonki,private,school
Nfi-Stetson Ranch School,160 Lapoint Rd,Stetson,ME,4488,(207) 296-2487,44.877,-69.0939,Nfi-Stetson Ranch School,private,school
Glickman Academy,587 Ocean Ave,Portland,ME,4103,(207) 871-1233,43.6867,-70.2674,Glickman Academy,private,school
Arts & Ideas Sudbury School,5801 Harford Rd,Baltimore,MD,21214,(410) 426-0001,39.3549,-76.5585,Arts & Ideas Sudbury School,private,school
Brookewood School,10401 Armory Ave,Kensington,MD,20895,(301) 949-7997,39.0263,-77.0742,Brookewood School,private,school
Cristo Rey Jesuit High School,420 S Chester St,Baltimore,MD,21231,(410) 727-3255,39.2961,-76.588,Cristo Rey Jesuit High School,private,school
Don Bosco Cristo Rey High School,1010 Larch Ave,Takoma Park,MD,20912,(301) 891-4750,38.9772,-76.9905,Don Bosco Cristo Rey High School,private,school
Emmanuel Christian School,16221 National Pike,Hagerstown,MD,21740,(301) 582-0368,39.6513,-77.8082,Emmanuel Christian School,private,school
Forbush School at Oakmont Upper School,610 E Diamond Ave Ste E,Gaithersburg,MD,20877,(301) 330-4359,39.1396,-77.1817,Forbush School at Oakmont Upper School,private,school
Holiness Christian Academy,30 Dogwood Rd,Elkton,MD,21921,(717) 617-9965,39.6217,-75.8513,Holiness Christian Academy,private,school
Laurel Hall School - Frederick,4540 Mack Ave B,Frederick,MD,21703,(301) 698-5665,39.3588,-77.4296,Laurel Hall School - Frederick,private,school
Lycee Rochambeau French Intl School,9600 Forest Rd,Bethesda,MD,20814,(301) 530-8260,39.0138,-77.1135,Lycee Rochambeau French Intl School,private,school
Marcia D Smith School,9075 Comprint Ct,Gaithersburg,MD,20877,(301) 926-2300,39.1203,-77.1868,Marcia D Smith School,private,school
New Spiritual Foundation Christian Academy,2626 E Federal St 2nd Fl,Baltimore,MD,21213,(443) 983-4008,39.3093,-76.5805,New Spiritual Foundation Christian Academy,private,school
Woodbourne School at Conrad,1301 Woodbourne Ave,Baltimore,MD,21239,(410) 433-1000,39.3533,-76.5932,Woodbourne School at Conrad,private,school
Yang Academy,111 Central Ave,Gaithersburg,MD,20877,(301) 208-8821,39.1324,-77.1848,Yang Academy,private,school
Sterling East-Boston Campus,315 University Ave,Westwood,MA,2090,(781) 251-0590,42.2008,-71.1551,Sterling East-Boston Campus,private,school
May Center School for Autism and Developmental Dis,511 Main St,West Springfield,MA,1089,(413) 785-5462,42.1022,-72.6094,May Center School for Autism and Developmental Dis,private,school
Professional Center for Child Development,32 Osgood St,Andover,MA,1810,(948) 475-3806,42.6306,-71.181,Professional Center for Child Development,private,school
Milestones Day School,410 Totten Pond Rd Fl 2,Waltham,MA,2451,(781) 895-3200,42.3975,-71.2534,Milestones Day School,private,school
The Durham Center for Education,270 Airport Rd,Fitchburg,MA,1420,(978) 353-3489,42.5639,-71.7701,The Durham Center for Education,private,school
Sterling East Oakland Campus,1050 E Square Lake Rd,Bloomfield Hills,MI,48304,(248) 731-7176,42.6033,-83.2241,Sterling East Oakland Campus,private,school
Fish Creek School,7217 S Garlock Rd,Carson City,MI,48811,(989) 584-6006,43.1878,-84.8612,Fish Creek School,private,school
St Philip Catholic Central High School,20 Cherry St,Battle Creek,MI,49017,(269) 963-4503,42.3209,-85.1782,St Philip Catholic Central High School,private,school
Sterling North - Pembina Campus,532 Pacific Ave,St. Vincent,MN,56755,(218) 823-6822,48.9671,-97.229,Sterling North - Pembina Campus,private,school
Cristo Rey Jesuit High School Twin Cities,2924 4th Ave S,Minneapolis,MN,55408,(612) 545-9702,44.9495,-93.2709,Cristo Rey Jesuit High School Twin Cities,private,school
Southwestern Youth Services,401 W. Luverne St.,Magnolia,MN,56158,(507) 283-4425,43.6461,-96.085,Southwestern Youth Services,private,school
North New Summit School,1203 Sgt John Pittman Rd,Greenwood,MS,38930,(601) 982-7827,33.5286,-90.1713,North New Summit School,private,school
Vicksburg Community School,303 Fred Drive,Vicksburg,MS,39180,(601) 473-2244,32.244,-90.803,Vicksburg Community School,private,school
Calvary Baptist School,1823 S Miami Ave,Marshall,MO,65340,(660) 886-9772,39.102,-93.2088,Calvary Baptist School,private,school
Community Christian Academy,1375 Old State Road M,Barnhart,MO,63012,(636) 464-2878,38.3476,-90.3921,Community Christian Academy,private,school
Dayspring Christian School,2157 N Prospect Ave,Springfield,MO,65803,(417) 869-6095,37.2363,-93.2729,Dayspring Christian School,private,school
Heritage Academy,606 Ridgeway Ave,Columbia,MO,65203,(573) 449-2252,38.9599,-92.3476,Heritage Academy,private,school
Islamic School of Greater Kansas City,8505 E 99th St,Kansas City,MO,64134,(816) 763-0322,38.9443,-94.4912,Islamic School of Greater Kansas City,private,school
Missouri Torah Institute,1809 Clarkson Rd,Chesterfield,MO,63017,(636) 778-1896,38.64,-90.5712,Missouri Torah Institute,private,school
Pike County Christian School,203 E Maple St,Curryville,MO,63339,(573) 324-2700,39.347,-91.339,Pike County Christian School,private,school
Promise Christian Academy,13250 S Outer 40 Rd,Town and Country,MO,63017,(636) 449-0647,38.6378,-90.492,Promise Christian Academy,private,school
The Christian Academy,103 E Kathleen St,Sikeston,MO,63801,(573) 481-0216,36.8741,-89.5879,The Christian Academy,private,school
Whetstone Christian Academy,8595 Old Highway 60,Mountain Grove,MO,65711,(417) 926-6258,37.1304,-92.3221,Whetstone Christian Academy,private,school
Heritage Classical Christian Academy,625 Meramec Station Rd,Manchester,MO,63021,(636) 394-8063,38.5793,-90.5032,Heritage Classical Christian Academy,private,school
Chrysalis School,77 Trails End Rd,Eureka,MT,59917,(406) 889-5577,48.9487,-115.128,Chrysalis School,private,school
Sterling West Gothenburg Campus,1710 Avenue a,Gothenburg,NE,69138,(308) 537-2066,40.9351,-100.166,Sterling West Gothenburg Campus,private,school
Calvary Chapel Green Valley Christian Academy,2075 E. Warm Springs Road,Las Vegas,NV,89119,(702) 456-2422,36.0563,-115.124,Calvary Chapel Green Valley Christian Academy,private,school
Northwest Academy,1472 S Highway 373,Amargosa Valley,NV,89020,(775) 372-1199,36.4973,-116.421,Northwest Academy,private,school
Trinity International School,4141 Meadows Ln,Las Vegas,NV,89107,(702) 732-3957,36.169,-115.196,Trinity International School,private,school
Capital Christian School,310 Sheep Davis Road,Concord,NH,3301,(603) 224-3641,43.2279,-71.4767,Capital Christian School,private,school
Community Bible Academy,593 Sullivan St,Berlin,NH,3570,(603) 752-4315,44.4682,-71.1716,Community Bible Academy,private,school
Woodland Community School,809 Brook Rd,Bethlehem,NH,3574,(603) 444-1221,44.284,-71.729,Woodland Community School,private,school
Bruriah High School for Girls,35 North Ave,Elizabeth,NJ,7208,(908) 355-4850,40.682,-74.216,Bruriah High School for Girls,private,school
Mesivta of Clifton,338 Delawanna Ave,Clifton,NJ,7014,(973) 779-4800,40.8342,-74.1355,Mesivta of Clifton,private,school
New Beginnings,28 Dwight Place,Fairfield,NJ,7004,(973) 882-8822,40.8726,-74.2907,New Beginnings,private,school
Ocean County Christian Academy,1380 Old Freehold Rd,Toms River,NJ,8753,(732) 341-5005,39.9924,-74.1964,Ocean County Christian Academy,private,school
Reenas Bais Yaakov,1131 Raritan Ave,Highland Park,NJ,8904,(732) 985-5646,40.5046,-74.4174,Reenas Bais Yaakov,private,school
The Forum School,107 Wyckoff Ave,Waldwick,NJ,7463,(201) 444-5882,41.0106,-74.1282,The Forum School,private,school
Veritas Christian Academy,385 Houses Corner Rd,Sparta,NJ,7871,(973) 579-6333,41.0722,-74.6523,Veritas Christian Academy,private,school
Acts Christian Academy,2600 Sullivan Ave,Farmington,NM,87401,(505) 326-5149,36.754,-108.184,Acts Christian Academy,private,school
Camino De Paz School,03a Camino De Paz,Santa Cruz,NM,87567,(505) 747-9717,35.9869,-106.03,Camino De Paz School,private,school
Del Rio Academy,50 Calle Del Rio,Los Lunas,NM,87031,(505) 865-9271,34.6926,-106.741,Del Rio Academy,private,school
Sierra Blanca Christian Academy,270 Country Club Drive,Ruidoso,NM,88345,(575) 630-0144,33.3382,-105.666,Sierra Blanca Christian Academy,private,school
Bobover Yeshiva of Monsey,88 Grove St,Monsey,NY,10952,(845) 425-4041,41.1105,-74.0777,Bobover Yeshiva of Monsey,private,school
Brooklyn Autism Center Academy,57 Willoughby St Floor 3,Brooklyn,NY,11201,(718) 554-1027,40.6925,-73.9865,Brooklyn Autism Center Academy,private,school
Gilead Christian School,181 Main St S,Perry,NY,14530,(585) 330-4113,42.7118,-78.0097,Gilead Christian School,private,school
Hillside Children'S Center-Snell Farm Campus Schoo,7320 Snell Hill Rd,Bath,NY,14810,(607) 776-5115,42.3561,-77.4344,Hillside Children'S Center-Snell Farm Campus Schoo,private,school
The Holy Name of Jesus Academy,337 Trippany Rd,Massena,NY,13662,(315) 769-6030,44.9559,-74.8041,The Holy Name of Jesus Academy,private,school
Lincoln Hall Ives School,Route 202,Lincolndale,NY,10540,(914) 248-7474,41.3195,-73.7199,Lincoln Hall Ives School,private,school
Joseph S Gruss Yeshiva High School,1904 Avenue N,Brooklyn,NY,11230,(718) 375-0900,40.6158,-73.9554,Joseph S Gruss Yeshiva High School,private,school
Mary Cariola Childrens Center,1000 Elmwood Ave Ste 100,Rochester,NY,14620,(585) 271-0761,43.1257,-77.6121,Mary Cariola Childrens Center,private,school
Mt Pleasant Christian Academy,344 Tompkins Ave,Brooklyn,NY,11216,(718) 789-0034,40.6858,-73.9447,Mt Pleasant Christian Academy,private,school
Reach for the Stars Learning Center,1523 Avenue M Ste 4,Brooklyn,NY,11230,(718) 677-0797,40.6184,-73.9594,Reach for the Stars Learning Center,private,school
Rebecca School,40 E 30th St Lbby 1,New York,NY,10016,(212) 810-4120,40.7451,-73.9844,Rebecca School,private,school
The Elija School,11 Laurel Ln Unit 1,Levittown,NY,11756,(516) 216-5270,40.7373,-73.5168,The Elija School,private,school
Westchester Muslim Center School,22 Brookfield Rd,Mount Vernon,NY,10552,(914) 668-8786,40.9275,-73.8177,Westchester Muslim Center School,private,school
Wilton Baptist Academy,755 Saratoga Rd,Wilton,NY,12831,(518) 583-2736,43.1468,-73.7654,Wilton Baptist Academy,private,school
Academy of Coastal Carolina,623 Village Road,Shallotten,NC,28470,(910) 754-9637,33.9585,-78.3989,Academy of Coastal Carolina,private,school
Pathways Middle and High School,3110 Randall Pkw #1,Wilmington,NC,28403,(910) 343-3321,34.229,-77.9041,Pathways Middle and High School,private,school
Academy of Excellence,612 S Race St,Statesville,NC,28677,(704) 873-9727,35.776,-80.8931,Academy of Excellence,private,school
Bal-Perazim Christian Academy,4920 Manos St,Fayetteville,NC,28303,(910) 487-4220,35.0915,-78.9554,Bal-Perazim Christian Academy,private,school
Calvary Academy,137 Princess Loop,Troutman,NC,28166,(704) 508-4595,35.702,-80.8821,Calvary Academy,private,school
Calvary Education Center,6416 Lemon Springs Road,Sanford,NC,27332,(919) 774-1903,35.4009,-79.1888,Calvary Education Center,private,school
Coastal Christian High School,1150 the Kings Hwy,Wilmington,NC,28409,(910) 395-9995,34.1328,-77.8895,Coastal Christian High School,private,school
Epiphany School,2301 Trent Rd,New Bern,NC,28562,(252) 638-0122,35.1018,-77.0738,Epiphany School,private,school
Heritage Christian Academy,1955 Webster Rd.,Sylva,NC,28779,(828) 631-3835,35.3403,-83.2266,Heritage Christian Academy,private,school
Lake Norman Christian School,251 South St,Davidson,NC,28036,(704) 987-9811,35.4961,-80.8479,Lake Norman Christian School,private,school
Mell-Burton Structured Day School,309 Concord St,Greensboro,NC,27406,(336) 273-4687,36.0431,-79.7994,Mell-Burton Structured Day School,private,school
Miracle Tabernacle Christian School,201 Fairground Lane,Weldon,NC,27890,(252) 536-2765,36.4315,-77.6261,Miracle Tabernacle Christian School,private,school
Odyssey Community School,90 Zillicoa St,Asheville,NC,28801,(828) 259-3653,35.6104,-82.5675,Odyssey Community School,private,school
Philips Academy,3115 Providence Rd,Charlotte,NC,28211,(704) 365-4533,35.1695,-80.8023,Philips Academy,private,school
Southside Christian School,299 Carlton Street,Clayton,NC,27520,(919) 553-7652,35.6406,-78.5285,Southside Christian School,private,school
The Outdoor Academy of the Southern Appalachians,43 Hart Rd,Pisgah Forest,NC,28768,(828) 877-4349,35.2525,-82.6452,The Outdoor Academy of the Southern Appalachians,private,school
Forest River School,4068 35th Ave NE,Fordville,ND,58231,(701) 865-4294,48.1804,-97.7023,Forest River School,private,school
Antrim Mennonite School,20360 Cadiz Rd,Freeport,OH,43973,(740) 489-5161,40.1246,-81.3514,Antrim Mennonite School,private,school
Bishop John King Mussio Central Junior High School,320 Westview Ave Ste 2,Steubenville,OH,43952,(740) 346-0028,40.3721,-80.661,Bishop John King Mussio Central Junior High School,private,school
Sterling Education,115 Lincoln Ave,Berea,OH,44017,(440) 260-7514,41.3782,-81.8567,Sterling Education,private,school
Cornerstone Christian Academy,4255 Ashland Ave,Norwood,OH,45212,(513) 351-7900,39.1557,-84.4583,Cornerstone Christian Academy,private,school
Sterling South Columbus Campus,758 Corylus Dr,Pataskala,OH,43062,(740) 919-4036,40.0078,-82.6601,Sterling South Columbus Campus,private,school
Hillside Christian Academy,5554 Muddy Creek Rd,Cincinnati,OH,45238,(513) 451-3777,39.1349,-84.6276,Hillside Christian Academy,private,school
Ross County Christian Academy,2215 Egypt Pike,Chillicothe,OH,45601,(740) 772-4532,39.3756,-83.0241,Ross County Christian Academy,private,school
Goodland Academy,1216 N 4200 Rd,Hugo,OK,74743,(560) 236-7568,33.9784,-95.5563,Goodland Academy,private,school
Horizon Christian High School,23370 SW Boones Ferry Rd,Tualatin,OR,97062,(503) 612-6521,45.3512,-122.775,Horizon Christian High School,private,school
Portland Chinese School,3f Neuberger Hall 1825 SW Broadway,Portland,OR,97201,(503) 564-8720,45.5114,-122.684,Portland Chinese School,private,school
Williamette Valley Baptist School,650 N 1st St,Aumsville,OR,97325,(503) 448-1800,44.8457,-122.863,Williamette Valley Baptist School,private,school
Atg Learning Academy,955 Louis Dr,Warminster,PA,18974,(267) 803-1751,40.2078,-75.0804,Atg Learning Academy,private,school
Breezeway Amish School,Tracy Rd.,Albion,PA,16401,,41.8744,-80.5112,Breezeway Amish School,private,school
Calvary Mennonite School,559 Overcash Rd,Chambersburg,PA,17202,(717) 375-4811,39.8693,-77.6803,Calvary Mennonite School,private,school
Cherry Hill Amish School,W. Cherry Hill Rd,West Springfield,PA,16401,,41.9107,-80.4579,Cherry Hill Amish School,private,school
Chor Day Academy,1040 Nicolls St,Reading,PA,19604,(610) 478-8266,40.3497,-75.921,Chor Day Academy,private,school
Christ Academy,523 Clifton Ave,Collingdale,PA,19023,(610) 461-1522,39.9148,-75.2803,Christ Academy,private,school
Abraxas Academy,1000 Academy Drive,Morgantown,PA,19543,(610) 913-8000,40.1909,-75.9168,Abraxas Academy,private,school
Cornell Abraxas Group,2717 N Front St,Harrisburg,PA,17110,(717) 221-1200,40.2886,-76.9044,Cornell Abraxas Group,private,school
Abraxas Youth Center,10058 S Mountain Rd Bldg 3,South Mountain,PA,17261,(717) 749-3066,39.8478,-77.4948,Abraxas Youth Center,private,school
Cornerstone Christian Preparatory Academy,3701 Brownsville Rd,South Park,PA,15129,(412) 835-1100,40.2879,-80.0112,Cornerstone Christian Preparatory Academy,private,school
De La Salle Vocational School,1265 Street Rd,Bensalem,PA,19020,(215) 464-0344,40.0877,-74.9381,De La Salle Vocational School,private,school
Family Life Ministries International Academy,617 W Market St,York,PA,17401,(717) 852-7369,39.9577,-76.7441,Family Life Ministries International Academy,private,school
Graham Academy,1 Institute Ln,Kingston,PA,18704,(570) 283-0641,41.2577,-75.886,Graham Academy,private,school
The Hill School,717 E High St,Pottstown,PA,19464,(610) 326-1000,40.2453,-75.6331,The Hill School,private,school
Jonestown Mennonite School,239 Old Route 22,Jonestown,PA,17038,(717) 865-2201,40.426,-76.4612,Jonestown Mennonite School,private,school
Mifflin County Christian Academy,5113 Back Maitland Rd,Mc Clure,PA,17841,(717) 543-2200,40.672,-77.4109,Mifflin County Christian Academy,private,school
Milagre Kids School,1000 Forty Foot Rd,Lansdale,PA,19446,(267) 934-3953,40.2543,-75.3341,Milagre Kids School,private,school
New Story School,334 Philadelphia St,Indiana,PA,15701,(724) 463-9841,40.6225,-79.1441,New Story School,private,school
New Story School,2700 Commerce Dr,Harrisburg,PA,17110,(717) 901-9906,40.3115,-76.8415,New Story School,private,school
New Story School,218 W 6th St,Berwick,PA,18603,(570) 752-5002,41.0592,-76.2337,New Story School,private,school
New Story School,345 N Wyomissing Blvd,Wyomissing,PA,19610,(610) 396-3673,40.3443,-75.9551,New Story School,private,school
Nexus School,2801 Woodland Rd.,Roslyn,PA,19001,(215) 657-2434,40.1345,-75.1396,Nexus School,private,school
Nhs Human Services,2593 Philadelphia Ave,Chambersburg,PA,17201,(717) 261-1163,39.9709,-77.6333,Nhs Human Services,private,school
Nhs Human Services York School,3151 W Market St,York,PA,17404,(717) 792-2304,39.9445,-76.7861,Nhs Human Services York School,private,school
Old Paths Baptist Academy,4207 Wes Lincoln Hwy,Parksburg,PA,19365,(610) 383-7097,39.9846,-75.9431,Old Paths Baptist Academy,private,school
Outside in School,1050 Fort Palmer Rd,Bolivar,PA,15923,(724) 238-8441,40.2979,-79.1778,Outside in School,private,school
Plea School,733 South Ave,Pittsburgh,PA,15221,(412) 243-3464,40.4419,-79.8842,Plea School,private,school
Portico River Brethren School,5501 Fort McCord Rd,Chambersburg,PA,17202,(717) 263-1576,39.9718,-77.7472,Portico River Brethren School,private,school
Pressley Ridge Day School - Greensburg,840 Bovard Luxor Rd,Greensburg,PA,15601,(724) 552-2085,40.3214,-79.5049,Pressley Ridge Day School - Greensburg,private,school
Pressley Ridge School for Autism,530 Marshall Ave.,Pittsburgh,PA,15214,(412) 322-0140,40.4713,-80.0184,Pressley Ridge School for Autism,private,school
Rehrersburg Christian School,61 Strausstown Rd,Bethel,PA,19507,(717) 933-0151,40.467,-76.2191,Rehrersburg Christian School,private,school
Seeds of Faith Christian Academy,640 Church St,Indiana,PA,15701,(724) 463-7719,40.6212,-79.1524,Seeds of Faith Christian Academy,private,school
Shade Mt Mennonite,134 Center Rd,Mount Pleasant Mills,PA,17853,(570) 539-2322,40.725,-77.0188,Shade Mt Mennonite,private,school
St Gabriels Hall,1350 Pawlings Rd,Audubon,PA,19407,(610) 666-7970,40.1161,-75.4503,St Gabriels Hall,private,school
St Katharine Drexel School,3436 Bristol Pike,Bensalem,PA,19020,(215) 642-3155,40.0889,-74.9271,St Katharine Drexel School,private,school
Transformation Learning,3214 Constitution Blvd,Claysville,PA,15323,(724) 948-3375,40.1555,-80.3721,Transformation Learning,private,school
Visionquest-Big Lodge,555 S. Penn Rd.,Franklin,PA,16323,(814) 432-7969,41.3349,-79.8302,Visionquest-Big Lodge,private,school
Wesley Academy,424 N Buffalo St,Elkland,PA,16920,(814) 258-5199,41.9928,-77.3121,Wesley Academy,private,school
West Branch Christian Academy,297 Lusk Run Rd,Mill Hall,PA,17751,(570) 293-0300,41.1203,-77.5059,West Branch Christian Academy,private,school
Woodlynde School,445 Upper Gulph Rd,Strafford,PA,19087,(610) 687-9660,40.0564,-75.4086,Woodlynde School,private,school
East Bay Career Academy,317 Market St,Warren,RI,2885,(401) 245-7978,41.7398,-71.2737,East Bay Career Academy,private,school
Conestee Baptist Day School,145 2nd Street,Conestee,SC,29636,(864) 277-1175,34.7653,-82.3517,Conestee Baptist Day School,private,school
Hope Christian Academy,1306 Hampton St.,Columbia,SC,29201,(803) 790-4028,34.0059,-81.0336,Hope Christian Academy,private,school
New Hope Carolinas,101 Sedgewood Dr,Rock Hill,SC,29732,(803) 328-9300,34.9505,-81.0401,New Hope Carolinas,private,school
Palmetto Christian Academy of Greenwood,308 Deadfall Rd W,Greenwood,SC,29649,(864) 223-0391,34.247,-82.1859,Palmetto Christian Academy of Greenwood,private,school
Trinity Christian Educational School,2106 Bolt Dr,Belton,SC,29627,(864) 338-7783,34.49,-82.5696,Trinity Christian Educational School,private,school
Spearfish Classical Christian School,611 Dahl Road,Spearfish,SD,57783,(605) 717-4019,44.4841,-103.849,Spearfish Classical Christian School,private,school
Alpha Educational Learning Center,449 McCarn Cir,Sevierville,TN,37862,(865) 365-0366,35.8613,-83.5624,Alpha Educational Learning Center,private,school
Bethel Christian Academy,3001 Hamill Rd,Hixson,TN,37343,(423) 842-5757,35.1321,-85.2145,Bethel Christian Academy,private,school
Columbia Academy,1101 W 7th St,Columbia,TN,38401,(931) 388-5363,35.615,-87.0584,Columbia Academy,private,school
Cornerstone Academy,260 Jacobs Rd,Morristown,TN,37813,(423) 307-1189,36.1557,-83.2708,Cornerstone Academy,private,school
East Tn Christian Home & Academy,517 Allen Ave,Elizabethton,TN,37643,(423) 542-4423,36.3408,-82.2355,East Tn Christian Home & Academy,private,school
First Baptist Academy,7706 Ewing Rd,Powell,TN,37849,(865) 947-8503,36.0358,-84.0285,First Baptist Academy,private,school
Gallaway Christian Academy,377 Main St.,Gallaway,TN,38036,(901) 867-3507,35.3247,-89.6171,Gallaway Christian Academy,private,school
Highland Rim Academy,1621 N. Washington Ave.,Cookeville,TN,38501,(931) 526-4472,36.1829,-85.4965,Highland Rim Academy,private,school
